,author_ID,Gender,Repo_name,Commit_datetime,Commit_message,Added,Deleted,Modified,Removed,Day,MSG_LEN,Tag,Message,Tag_type,Message_Type,tagMessageAccuracy,Commit_Type,Commit_Type_2,Project_Type,team_info,count_of_females,count_of_males,predicted_tags
26781,3jqjnmyqgp,F,csc216-T-P2-36,2020-10-28 16:57:07,[Implementation] - Implemented SortedList aside from add() method,177.0,2.0,24.0,0.0,2,65.0,IMPLEMENTATION, - Implemented SortedList aside from add() method,Implementation,Implementation,True,Implementation,implementation,Team P2,mixed,1,1,[implementation]
26780,3jqjnmyqgp,F,csc216-T-P2-36,2020-10-28 17:20:52,[Implementation] - implemented SortedList add() function,177.0,2.0,24.0,0.0,2,56.0,IMPLEMENTATION, - implemented SortedList add() function,Implementation,Implementation,True,Implementation,implementation,Team P2,mixed,1,1,[implementation]
26779,3jqjnmyqgp,F,csc216-T-P2-36,2020-10-28 17:39:51,[Implementation] - Deleted ListNode; edited CustomerManager,177.0,1.0,24.0,0.0,2,59.0,IMPLEMENTATION, - Deleted ListNode; edited CustomerManager,Implementation,Implementation,True,Implementation,implementation,Team P2,mixed,1,1,[implementation]
26778,3jqjnmyqgp,F,csc216-T-P2-36,2020-10-28 18:12:05,[Implementation] - fixed some things in Manager,177.0,1.0,24.0,0.0,2,47.0,IMPLEMENTATION, - fixed some things in Manager,Implementation,Implementation,True,Implementation,implementation,Team P2,mixed,1,1,[implementation]
26777,3jqjnmyqgp,F,csc216-T-P2-36,2020-10-29 17:11:42,[Implementation] - updates to CustomerManager,177.0,1.0,24.0,0.0,3,45.0,IMPLEMENTATION, - updates to CustomerManager,Implementation,Implementation,True,Implementation,implementation,Team P2,mixed,1,1,[implementation]
26783,3jqjnmyqgp,F,csc216-T-P2-36,2020-10-28 11:52:26,[Implementation] - began implementing hloj.model.manager,177.0,2.0,24.0,0.0,2,56.0,IMPLEMENTATION, - began implementing hloj.model.manager,Implementation,Implementation,True,Implementation,implementation,Team P2,mixed,1,1,[implementation]
26735,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-05 22:56:28,[Testing] - MenuItemTest,154.0,1.0,22.0,0.0,3,24.0,TESTING, - MenuItemTest,Testing,Testing,True,Testing,test,Team P2,mixed,1,1,[test]
29347,2_7lsf3h0,M,csc216-T-P2-36,2020-11-06 03:30:34,d,0.0,0.0,1.0,0.0,4,1.0,Untagged,d,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
26737,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-05 22:36:33,[Testing] - tested ModelException,154.0,1.0,23.0,0.0,3,33.0,TESTING, - tested ModelException,Testing,Testing,True,Testing,test,Team P2,mixed,1,1,[test]
26729,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-06 00:12:25,[Testing] - tested OrderManager,153.0,0.0,23.0,0.0,4,31.0,TESTING, - tested OrderManager,Testing,ImplementationTesting,True,ImplementationTesting,test,Team P2,mixed,1,1,[test]
26730,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-05 23:45:13,[],154.0,0.0,22.0,0.0,3,2.0,Untagged,[],Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
26731,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-05 23:32:15,Merge branch 'main' of https://github.ncsu.edu/engr-csc216-fall2020/csc216-T-P2-36 into main,154.0,1.0,22.0,0.0,3,92.0,Untagged,Merge branch 'main' of https://github.ncsu.edu/engr-csc216-fall2020/csc216-T-P2-36 into main,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
26758,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-04 21:22:51,[Testing] - trying to get HLOJData IO to 60% coverage; added test-files,157.0,1.0,25.0,0.0,2,71.0,TESTING, - trying to get HLOJData IO to 60% coverage; added test-files,Testing,Testing,True,Testing,test,Team P2,mixed,1,1,[test]
26757,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-04 22:22:44,[Implementation] - 60% coverage,156.0,1.0,25.0,0.0,2,31.0,IMPLEMENTATION, - 60% coverage,Implementation,Testing,False,ImplementationTesting,implementation,Team P2,mixed,1,1,[implementation]
26756,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-04 22:26:00,[Implementation] - 60% coverage,156.0,1.0,25.0,0.0,2,31.0,IMPLEMENTATION, - 60% coverage,Implementation,Testing,False,ImplementationTesting,implementation,Team P2,mixed,1,1,[implementation]
26728,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-06 00:26:33,test,153.0,0.0,23.0,0.0,4,4.0,Untagged,test,Untagged,Testing,Untagged,Testing,untagged,Team P2,mixed,1,1,[test]
26755,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-05 10:35:42,[Implementation] - rewrote HLOJ; Customers portion is now functioning,156.0,1.0,24.0,0.0,3,69.0,IMPLEMENTATION, - rewrote HLOJ; Customers portion is now functioning,Implementation,Misc,False,Implementation,implementation,Team P2,mixed,1,1,[implementation]
26753,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-05 11:00:38,[Debugging] - debugged OrderManager and MenuManager,156.0,1.0,24.0,0.0,3,51.0,DEBUGGING, - debugged OrderManager and MenuManager,Implementation,Implementation,True,Implementation,debugging,Team P2,mixed,1,1,[debugging]
26752,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-05 11:08:50,[Debugging] - debugged ordermanager?,156.0,1.0,24.0,0.0,3,36.0,DEBUGGING, - debugged ordermanager?,Implementation,Implementation,True,Implementation,debugging,Team P2,mixed,1,1,[debugging]
26751,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-05 15:56:37,[Debugging],156.0,1.0,24.0,0.0,3,11.0,DEBUGGING,,Implementation,Misc,False,Implementation,debugging,Team P2,mixed,1,1,[debugging]
26750,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-05 16:32:59,[Debugging] - fixing errors in HLOJDataReader,156.0,1.0,24.0,0.0,3,45.0,DEBUGGING, - fixing errors in HLOJDataReader,Implementation,Implementation,True,Implementation,debugging,Team P2,mixed,1,1,[debugging]
26733,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-05 23:02:09,[Testing] - tested Customer,154.0,1.0,21.0,0.0,3,27.0,TESTING, - tested Customer,Testing,Testing,True,Testing,test,Team P2,mixed,1,1,[test]
26732,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-05 23:32:00,[Testing] - order,154.0,1.0,22.0,0.0,3,17.0,TESTING, - order,Testing,Misc,False,Testing,test,Team P2,mixed,1,1,[test]
26754,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-05 10:50:36,[Debugging] - debugged CustomerManager.,156.0,1.0,24.0,0.0,3,39.0,DEBUGGING, - debugged CustomerManager.,Implementation,Implementation,True,Implementation,debugging,Team P2,mixed,1,1,[debugging]
26727,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-06 00:26:59,Merge branch 'main' of https://github.ncsu.edu/engr-csc216-fall2020/csc216-T-P2-36 into main  Conflicts:  Project2/test/edu/ncsu/csc216/hloj/model/manager/OrderManagerTest.java ,153.0,0.0,23.0,0.0,4,177.0,Untagged,Merge branch 'main' of https://github.ncsu.edu/engr-csc216-fall2020/csc216-T-P2-36 into main  Conflicts:  Project2/test/edu/ncsu/csc216/hloj/model/manager/OrderManagerTest.java ,Untagged,ImplementationTesting,Untagged,ImplementationTesting,untagged,Team P2,mixed,1,1,[test]
26726,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-06 00:34:45,something,153.0,0.0,23.0,0.0,4,9.0,Untagged,something,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
26725,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-06 01:45:00,-,153.0,0.0,21.0,0.0,4,1.0,Untagged,-,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
26738,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-05 22:29:35,[Errors] - fixed PMD and Findbugs,154.0,1.0,24.0,0.0,3,33.0,ERRORS, - fixed PMD and Findbugs,Misc,ImplementationStyling,False,ImplementationStyling,debugging,Team P2,mixed,1,1,[debugging]
26739,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-05 22:23:53,[Debugging] - fixed PMD and fulfillOrder,154.0,1.0,24.0,0.0,3,40.0,DEBUGGING, - fixed PMD and fulfillOrder,Implementation,ImplementationStyling,True,ImplementationStyling,debugging,Team P2,mixed,1,1,[debugging]
26740,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-05 22:04:48,[Errors] - fixed PMD errors,154.0,1.0,24.0,0.0,3,27.0,ERRORS, - fixed PMD errors,Misc,ImplementationStyling,False,ImplementationStyling,debugging,Team P2,mixed,1,1,[debugging]
26741,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-05 21:54:54,[Testing] - OrderItem test,155.0,1.0,24.0,0.0,3,26.0,TESTING, - OrderItem test,Testing,Testing,True,Testing,test,Team P2,mixed,1,1,[test]
26742,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-05 21:11:51,[Implementation] - getItems(),155.0,1.0,24.0,0.0,3,29.0,IMPLEMENTATION, - getItems(),Implementation,Misc,False,Implementation,implementation,Team P2,mixed,1,1,[implementation]
26743,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-05 21:04:57,[Testing] - testing datawriter,156.0,1.0,24.0,0.0,3,30.0,TESTING, - testing datawriter,Testing,Testing,True,Testing,test,Team P2,mixed,1,1,[test]
26744,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-05 19:03:52,[] - 60% coverage,156.0,1.0,24.0,0.0,3,17.0,Untagged,[] - 60% coverage,Untagged,Testing,Untagged,Testing,untagged,Team P2,mixed,1,1,[test]
26745,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-05 19:01:03,[Debugging] - SortedList,156.0,1.0,24.0,0.0,3,24.0,DEBUGGING, - SortedList,Implementation,Misc,False,Implementation,debugging,Team P2,mixed,1,1,[debugging]
26746,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-05 18:15:02,[Testing] - tested Order,156.0,1.0,24.0,0.0,3,24.0,TESTING, - tested Order,Testing,Testing,True,Testing,test,Team P2,mixed,1,1,[test]
26747,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-05 17:58:05,[Debugging] - remove method in SortedList,156.0,1.0,24.0,0.0,3,41.0,DEBUGGING, - remove method in SortedList,Implementation,Misc,False,Implementation,debugging,Team P2,mixed,1,1,[debugging]
26748,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-05 17:15:02,[Debugging] - debugging UniqueList; changed validateIndex(),156.0,1.0,24.0,0.0,3,59.0,DEBUGGING, - debugging UniqueList; changed validateIndex(),Implementation,Implementation,True,Implementation,debugging,Team P2,mixed,1,1,[debugging]
26749,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-05 17:03:08,[Testing] - added tests for MenuItem and Customer,156.0,1.0,24.0,0.0,3,49.0,TESTING, - added tests for MenuItem and Customer,Testing,Testing,True,Testing,test,Team P2,mixed,1,1,[test]
26760,3jqjnmyqgp,F,csc216-T-P2-36,2020-10-31 21:51:29,[Testing] - testing HLOJDataWriter,177.0,1.0,24.0,0.0,5,34.0,TESTING, - testing HLOJDataWriter,Testing,Testing,True,Testing,test,Team P2,mixed,1,1,[test]
26759,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-04 19:18:31,[Implementation] - implemented HLOJDataReader,176.0,1.0,25.0,0.0,2,45.0,IMPLEMENTATION, - implemented HLOJDataReader,Implementation,Implementation,True,Implementation,implementation,Team P2,mixed,1,1,[implementation]
26724,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-06 01:50:54,[Debugging],152.0,0.0,19.0,0.0,4,11.0,DEBUGGING,,Implementation,Misc,False,Implementation,debugging,Team P2,mixed,1,1,[debugging]
26736,3jqjnmyqgp,F,csc216-T-P2-36,2020-11-05 22:49:42,[Testing] - tested orderitem,154.0,1.0,23.0,0.0,3,28.0,TESTING, - tested orderitem,Testing,Testing,True,Testing,test,Team P2,mixed,1,1,[test]
29346,2_7lsf3h0,M,csc216-T-P2-36,2020-11-06 03:38:31,f,0.0,0.0,0.0,0.0,4,1.0,Untagged,f,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29388,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 20:00:42,f,156.0,1.0,24.0,0.0,3,1.0,Untagged,f,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29413,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 06:05:11,f,156.0,1.0,24.0,0.0,3,1.0,Untagged,f,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29408,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 06:32:38,d,156.0,1.0,24.0,0.0,3,1.0,Untagged,d,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29409,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 06:22:57,d,156.0,1.0,24.0,0.0,3,1.0,Untagged,d,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29410,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 06:21:58,d,156.0,1.0,24.0,0.0,3,1.0,Untagged,d,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29411,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 06:18:31,f,156.0,1.0,24.0,0.0,3,1.0,Untagged,f,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29412,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 06:13:20,f,156.0,1.0,24.0,0.0,3,1.0,Untagged,f,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29379,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 21:08:53,fff,156.0,1.0,24.0,0.0,3,3.0,Untagged,fff,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29414,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 05:47:05,d,156.0,1.0,24.0,0.0,3,1.0,Untagged,d,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29415,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 04:36:15,d,156.0,1.0,24.0,0.0,3,1.0,Untagged,d,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29416,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 04:32:38,d,156.0,1.0,24.0,0.0,3,1.0,Untagged,d,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29417,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 03:23:05,f,156.0,1.0,25.0,0.0,3,1.0,Untagged,f,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29418,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 03:13:42,ff,156.0,1.0,25.0,0.0,3,2.0,Untagged,ff,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29419,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 03:08:05,f,156.0,1.0,25.0,0.0,3,1.0,Untagged,f,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29420,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 02:59:31,f,156.0,1.0,25.0,0.0,3,1.0,Untagged,f,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29421,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 02:29:29,g,156.0,1.0,25.0,0.0,3,1.0,Untagged,g,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29422,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 02:27:32,g,156.0,1.0,25.0,0.0,3,1.0,Untagged,g,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29423,2_7lsf3h0,M,csc216-T-P2-36,2020-11-04 23:31:29,dh,156.0,1.0,25.0,0.0,2,2.0,Untagged,dh,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29424,2_7lsf3h0,M,csc216-T-P2-36,2020-11-04 23:23:40,Merge branch 'main' of https://github.ncsu.edu/engr-csc216-fall2020/csc216-T-P2-36.git into main,156.0,1.0,25.0,0.0,2,96.0,Untagged,Merge branch 'main' of https://github.ncsu.edu/engr-csc216-fall2020/csc216-T-P2-36.git into main,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29425,2_7lsf3h0,M,csc216-T-P2-36,2020-11-04 23:23:29,f,156.0,1.0,25.0,0.0,2,1.0,Untagged,f,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29426,2_7lsf3h0,M,csc216-T-P2-36,2020-11-04 23:22:34,f,156.0,1.0,25.0,0.0,2,1.0,Untagged,f,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29427,2_7lsf3h0,M,csc216-T-P2-36,2020-11-04 21:56:27,c,156.0,1.0,25.0,0.0,2,1.0,Untagged,c,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29428,2_7lsf3h0,M,csc216-T-P2-36,2020-11-02 23:33:57,Error message.,177.0,1.0,24.0,0.0,0,14.0,Untagged,Error message.,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[test]
29407,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 06:53:53,d,156.0,1.0,24.0,0.0,3,1.0,Untagged,d,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29406,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 06:55:22,df,156.0,1.0,24.0,0.0,3,2.0,Untagged,df,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29405,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 06:59:27,g,156.0,1.0,24.0,0.0,3,1.0,Untagged,g,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29404,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 07:03:56,fff,156.0,1.0,24.0,0.0,3,3.0,Untagged,fff,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29382,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 20:49:04,gsd,156.0,1.0,24.0,0.0,3,3.0,Untagged,gsd,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29383,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 20:42:00,test,156.0,1.0,24.0,0.0,3,4.0,Untagged,test,Untagged,Testing,Untagged,Testing,untagged,Team P2,mixed,1,1,[test]
29384,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 20:20:08,f,156.0,1.0,24.0,0.0,3,1.0,Untagged,f,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29385,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 20:17:00,f,156.0,1.0,24.0,0.0,3,1.0,Untagged,f,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29386,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 20:09:59,d,156.0,1.0,24.0,0.0,3,1.0,Untagged,d,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29387,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 20:06:01,ff,156.0,1.0,24.0,0.0,3,2.0,Untagged,ff,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29345,2_7lsf3h0,M,csc216-T-P2-36,2020-11-06 03:45:45,f,0.0,0.0,1.0,0.0,4,1.0,Untagged,f,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29389,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 19:58:29,f,156.0,1.0,24.0,0.0,3,1.0,Untagged,f,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29390,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 19:46:53,f,156.0,1.0,24.0,0.0,3,1.0,Untagged,f,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29391,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 19:26:26,f,156.0,1.0,24.0,0.0,3,1.0,Untagged,f,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29429,2_7lsf3h0,M,csc216-T-P2-36,2020-10-29 21:16:33,f,177.0,1.0,24.0,0.0,3,1.0,Untagged,f,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29392,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 19:23:45,ff,156.0,1.0,24.0,0.0,3,2.0,Untagged,ff,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29394,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 18:47:28,f,156.0,1.0,24.0,0.0,3,1.0,Untagged,f,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29395,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 17:20:36,d,156.0,1.0,24.0,0.0,3,1.0,Untagged,d,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29396,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 16:44:46,Merge branch 'main' of https://github.ncsu.edu/engr-csc216-fall2020/csc216-T-P2-36.git into main,156.0,1.0,24.0,0.0,3,96.0,Untagged,Merge branch 'main' of https://github.ncsu.edu/engr-csc216-fall2020/csc216-T-P2-36.git into main,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29397,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 16:44:32,goog,156.0,1.0,24.0,0.0,3,4.0,Untagged,goog,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29398,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 07:32:42,j,156.0,1.0,24.0,0.0,3,1.0,Untagged,j,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29399,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 07:26:34,sf,156.0,1.0,24.0,0.0,3,2.0,Untagged,sf,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29400,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 07:20:33,f,156.0,1.0,24.0,0.0,3,1.0,Untagged,f,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29401,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 07:16:14,d,156.0,1.0,24.0,0.0,3,1.0,Untagged,d,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29402,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 07:10:43,f,156.0,1.0,24.0,0.0,3,1.0,Untagged,f,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29403,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 07:09:30,f,156.0,1.0,24.0,0.0,3,1.0,Untagged,f,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29393,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 18:47:34,Merge branch 'main' of https://github.ncsu.edu/engr-csc216-fall2020/csc216-T-P2-36.git into main,156.0,1.0,24.0,0.0,3,96.0,Untagged,Merge branch 'main' of https://github.ncsu.edu/engr-csc216-fall2020/csc216-T-P2-36.git into main,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29381,2_7lsf3h0,M,csc216-T-P2-36,2020-11-05 20:58:49,f,156.0,1.0,24.0,0.0,3,1.0,Untagged,f,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29430,2_7lsf3h0,M,csc216-T-P2-36,2020-10-29 20:46:45,unique,177.0,1.0,25.0,0.0,3,6.0,Untagged,unique,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
29432,2_7lsf3h0,M,csc216-T-P2-36,2020-10-29 17:23:45,check,177.0,1.0,24.0,0.0,3,5.0,Untagged,check,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[test]
26792,3jqjnmyqgp,F,csc216-T-P2-36,2020-10-22 21:06:51,[Errors] - was not throwing ModelExceptions; added throws clauses,189.0,1.0,14.0,0.0,3,65.0,ERRORS, - was not throwing ModelExceptions; added throws clauses,Misc,Misc,True,Misc,debugging,Team P2,mixed,1,1,[debugging]
